,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
64,23/12,"['Cheque Withdrawal', '0728544']",441.38,Debit,632374.04,False,False
65,24/12,"['Cheque Withdrawal', '0728558']",1789.04,Debit,630585.0,False,False
66,26/12,"['Inward DR - GIRO', 'COLL 199605640E', 'BEST PETROL AND DIES', '19I12I667852']",692.48,Debit,629892.52,False,False
67,30/12,"['Inward DR - GIRO', 'COLL 90659858', 'Singapore Telecommun', '90659858']",402.17,Debit,629490.35,False,False
68,30/12,"['Cheque Withdrawal', '0728535']",48.15,Debit,629442.2,False,False
69,30/12,"['Cheque Withdrawal', '0728539']",117.0,Debit,629325.2,False,False
70,31/12,"['Inward DR - GIRO', 'COLL 8912807123', 'SP SERVICES LTD', 'GIRO Collection 8912807123']",443.91,Debit,628881.29,False,False
71,31/12,"['Inward DR - GIRO', 'COLL 8938516591', 'SP SERVICES LTD', 'GIRO Collection 8938516591']",455.54,Debit,628425.75,False,False
72,31/12,"['Inward DR - GIRO', 'COLL 8941008198', 'SP SERVICES LTD', 'GIRO Collection 8941008198']",370.59,Debit,628055.16,False,False
73,31/12,"['Inward DR - GIRO', 'COLL 8941414560', 'SP SERVICES LTD', 'GIRO Collection 8941414560']",473.98,Debit,627581.18,False,False
74,31/12,['Cheque Charges'],9.75,Debit,627571.43,False,False
75,,['Total Withdrawals'],,,236129.75,False,False
76,,['Total Deposits'],,,319379.02,False,False
77,,['Total'],,,627571.43,False,False
