,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
77,19/12,"['PAYMENT/TRANSFER', 'OTHR', 'HELLO TRAVEL PTE. L', 'internal transfer']",8000.0,Credit,40773.61,False,False
78,19/12,"['TT PURCHASE', 'CT0017477382M001', 'PAYMENT FOR MALA']",7035.0,Debit,33738.61,False,False
79,19/12,"['MEPS RECEIPTS', 'IM191219010718000', 'TOURISM AUTHORITY O', 'TT-SGD6500.00']",6500.0,Credit,40238.61,False,False
80,20/12,"['CCY CONVERSION FEE', 'FOR: 1,250.00 SGD']",12.5,Debit,40226.11,False,False
81,20/12,"['DEBIT PURCHASE', '17/12/19', 'xx-6198 IXPRESS647', 'SIN']",140.0,Debit,40086.11,False,False
82,20/12,"['DEBIT PURCHASE', '17/12/19', 'xx-6198 FACEBK 9LSMDP2T92', 'fb.']",1250.0,Debit,38836.11,False,False
83,20/12,"['DEBIT PURCHASE', 'USD 49.00', '17/12/19', 'xx-6198 SIMPLE POLL', 'LON']",68.6,Debit,38767.51,False,False
84,21/12,"['CCY CONVERSION FEE', 'FOR: 1,249.70 SGD']",12.5,Debit,38755.01,False,False
85,21/12,"['DEBIT PURCHASE', '17/12/19', 'xx-6198 Straits Clan', 'SIN']",13.77,Debit,38741.24,False,False
86,21/12,"['DEBIT PURCHASE', '19/12/19', 'xx-6198 FACEBK US7JPNAT92', 'fb.']",1249.7,Debit,37491.54,False,False
87,23/12,"['TT PURCHASE', 'CT0017499760M001', 'FECHNER LEGAL']",1207.13,Debit,36284.41,False,False
88,23/12,"['MEPS RECEIPTS', 'IM191223011740000', '1/PACIFIC WORLD TRA', 'TT-SGD13437.40']",13437.4,Credit,49721.81,False,False
89,23/12,['CHEQUE'],104.68,Debit,49617.13,False,False
90,24/12,"['GIRO CHARGES', 'SGGS191223025972']",2.0,Debit,49615.13,False,False
91,24/12,"['GIRO PAYMENT', 'SGGS191223025972']",40934.75,Debit,8680.38,False,False
92,24/12,"['PAYMENT/TRANSFER', 'BEXP', 'HELLO TRAVEL PTE. L', 'HELLO TRAVEL OCBC']",15000.0,Credit,23680.38,False,False
93,24/12,"['TT IN SGD', 'USD 1629.63', 'OC191223013229000', 'ANYMIND GROUP PTE.', 'TT-USD1629.63']",2192.67,Credit,25873.05,False,False
94,24/12,['CHEQUE'],140.0,Debit,25733.05,False,False
95,25/12,"['DEBIT PURCHASE', '23/12/19', 'xx-6198 LINKEDIN', 'Sin']",79.99,Debit,25653.06,False,False
96,26/12,"['CCY CONVERSION FEE', 'FOR: 1,250.00 SGD']",12.5,Debit,25640.56,False,False
97,26/12,"['DEBIT PURCHASE', '24/12/19', 'xx-6198 FACEBK SWVCSNAT92', 'fb.']",1250.0,Debit,24390.56,False,False
98,26/12,"['CHEQUE DEPOSIT', 'INDIAN BANK']",28291.0,Credit,52681.56,False,False
99,27/12,"['DEBIT PURCHASE', '23/12/19', 'xx-6198 Straits Clan', 'SIN']",211.86,Debit,52469.7,False,False
100,27/12,['CHEQUE'],159.77,Debit,52309.93,False,False
101,28/12,"['DEBIT PURCHASE', '24/12/19', 'xx-6198 NESPRESSO S PTE L', 'Sin']",45.0,Debit,52264.93,False,False
102,29/12,"['DEBIT PURCHASE', '24/12/19', 'xx-6198 Straits Clan', 'SIN']",69.39,Debit,52195.54,False,False
103,30/12,"['IBG GIRO', 'OTHR', 'KLOOK TRAVEL TECHNO', '36090OL2KBQ']",13333.0,Credit,65528.54,False,False
104,30/12,['CHEQUE'],120.0,Debit,65408.54,False,False
105,30/12,['CHEQUE'],2200.0,Debit,63208.54,False,False
106,31/12,['TRANS CHARGE'],9.0,Debit,63199.54,False,False
107,,['BALANCE C/F'],,,63199.54,False,False
108,,['Total Withdrawals'],,,109717.59,False,False
109,,['Total Deposits'],,,114862.45,False,False
