,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
43,27/04,"['IBG CR', 'FL200424999885', 'PRIHATIN PKS1200 - B', 'MBB PERKESO', 'SIP-BAYARAN']",4800.0,Credit,43581.51,False,False
44,28/04,"['IBG CR', 'DEC A/C', '20200428E0000193', 'PBB IK AUTO PARTS', 'SUPPLY']",3310.0,Credit,46891.51,False,False
45,28/04,"['IBG Debit', 'SALARY', 'SALARY', 'POWERLITE']",1678.05,Debit,45213.46,False,False
46,28/04,"['IBG Debit', 'SALARY', 'SALARY', 'POWERLITE']",1181.25,Debit,44032.21,False,False
47,28/04,"['IBG Debit', 'SALARY', 'SALARY', 'POWERLITE']",1942.95,Debit,42089.26,False,False
48,28/04,"['IBG Debit', 'SALARY', 'SALARY', 'POWERLITE']",618.85,Debit,41470.41,False,False
49,28/04,"['IBG Debit', 'TAN SIEW NGO', 'TAN SIEW NGO', 'POWERLITE']",1250.0,Debit,40220.41,False,False
50,28/04,"['IBG Debit', 'WORKER SALARY', 'WORKER SALARY', 'POWERLITE']",2380.0,Debit,37840.41,False,False
51,28/04,"['IBG Debit', 'SALARY', ""SAL-APR'2020"", 'POWERLITE']",7092.35,Debit,30748.06,False,False
52,28/04,"['IBG Debit', 'MAXIS', 'MAXIS', 'POWERLITE']",597.85,Debit,30150.21,False,False
53,28/04,"['IBG CR', 'PB ECP PAYMENT', 'DEC A/C', 'PBB MATSUBASHI AUTO', 'PARTS SUPPLY (M) SDN']",32970.0,Credit,63120.21,False,False
54,28/04,"['ODS Sweep Trf DR', '2403014542', '2403014542', 'SWPSEC: LMS SWEEP', 'TRANSFER DEBIT']",13120.21,Debit,50000.0,False,False
55,29/04,"['ODS Sweep Trf CR', '2403014542', '2403014542']",13120.21,Credit,63120.21,False,False
56,29/04,"['ODS Sweep Trf DR', '2403014542', '2403014542', 'SWPSEC: LMS SWEEP', 'TRANSFER DEBIT']",13120.21,Debit,50000.0,False,False
57,30/04,"['ODS Sweep Trf CR', '2403014542', '2403014542', 'SWPBCK: LMS', 'SWEEPBACK CR MEMO']",13120.21,Credit,63120.21,False,False
58,30/04,"['IBG CR', 'Interbank GIRO', 'DEC 2019', 'OCBC ENG TAT AUTO', 'SUPPLY']",3070.0,Credit,66190.21,False,False
59,30/04,"['IBG CR', 'jan 20', 'BEBK042904482229', 'PBB P H CHIAM AUTO', 'SUPPLY SDN BHD']",3550.0,Credit,69740.21,False,False
60,30/04,"['Cheque Deposit', 'PBB 233293']",1210.0,Credit,70950.21,False,False
61,30/04,"['DuitNow/Instant Trf', '00321132', 'POWERLITE', 'MBB CARWAY AUTO', 'PARTS SUPPLY', 'MBB CARWAY AUTO', 'PARTS', 'SUPPLY POWERLITE']",6735.0,Credit,77685.21,False,False
62,30/04,"['IBG CR', 'AJAPSB DEC', 'AJIL JAYA AUTO PARTS', 'POL DEC']",1680.0,Credit,79365.21,False,False
63,30/04,"['Fund Trf EB', ""PYM-MAC,APR'20"", ""PYM-MAC,APR'20"", 'POWERLITE']",2232.9,Debit,77132.31,False,False
64,30/04,"['ODS Sweep Trf DR', '2403014542', '2403014542', 'SWPSEC: LMS SWEEP', 'TRANSFER DEBIT']",25922.31,Debit,51210.0,False,False
65,,['Deposits'],,,127527.06,False,False
66,,['Withdrawals'],,,116209.75,False,False
