,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
94,27/02,"['Cheque Withdrawal', '0294097']",1913.0,Debit,45560.83,False,False
95,27/02,"['Cheque Withdrawal', '0294098']",3599.0,Debit,41961.83,False,False
96,27/02,"['Cheque Withdrawal', '0294100']",3000.0,Debit,38961.83,False,False
97,27/02,"['Cheque Withdrawal', '0294101', 'a a', 'SS']",139.22,Debit,38822.61,False,False
98,,['Total Withdrawals'],,,66328.87,False,False
99,,['Total Deposits'],,,74191.6,False,False
100,,['Total'],,,38822.61,False,False
101,,['BALANCE B/F'],,,55092.45,False,False
102,02/01,"['Cheque Withdrawal', '0294031']",2889.0,Debit,52203.45,False,False
103,02/01,"['Cheque Withdrawal', '0294032']",3210.0,Debit,48993.45,False,False
104,02/01,"['Cheque Withdrawal', '0294039']",4282.79,Debit,44710.66,False,False
105,03/01,"['Inward DR - GIRO', 'COLL 80000045', 'FCPMS P/L - TRUST A/', '0360009375NTUC20191226']",1284.0,Debit,43426.66,False,False
106,03/01,"['Cheque Withdrawal', '0294029']",214.0,Debit,43212.66,False,False
107,03/01,"['Cheque Withdrawal', '0294033']",2140.0,Debit,41072.66,False,False
108,03/01,"['Cheque Withdrawal', '0294034']",4494.0,Debit,36578.66,False,False
109,06/01,"['Cheque Withdrawal', '0294022']",2506.0,Debit,34072.66,False,False
110,06/01,"['Cheque Withdrawal', '0294023']",286.2,Debit,33786.46,False,False
111,06/01,"['Cheque Withdrawal', '0294030']",2970.0,Debit,30816.46,False,False
112,06/01,"['Cheque Withdrawal', '0294035']",642.0,Debit,30174.46,False,False
113,06/01,"['Cheque Withdrawal', '0294036']",535.0,Debit,29639.46,False,False
114,06/01,"['Cheque Withdrawal', '0294038']",214.0,Debit,29425.46,False,False
115,07/01,['Cheque Deposit'],1000.0,Credit,30425.46,False,False
116,07/01,"['Misc Debit', 'PMRBULKCASH/1219', 'PMRSG31122019014434', 'BULK CASH SERVICE']",50.0,Debit,30375.46,False,False
117,08/01,"['Inward DR - GIRO', 'RENT 200000149', 'DOLLAR LAND SINGAPOR', 'Jan20']",2140.0,Debit,28235.46,False,False
118,08/01,"['Cheque Withdrawal', '0294008']",7511.4,Debit,20724.06,False,False
119,08/01,"['Bulk Cash', '128 9936104']",10002.0,Credit,30726.06,False,False
120,09/01,"['Cheque Withdrawal', '0294010']",1155.6,Debit,29570.46,False,False
121,10/01,"['Misc Debit', 'PMRACCASC/0120', 'PMRSG09012020074384', 'Annual Account Fee']",35.0,Debit,29535.46,False,False
122,10/01,"['Bulk Cash', '128 9936105']",10002.0,Credit,39537.46,False,False
123,14/01,"['Inward DR - GIRO', 'COLL 1299200000346', 'HTSG A/C CAPITAMALL.', '2000087903']",2772.16,Debit,36765.3,False,False
124,14/01,"['Inward DR - GIRO', 'COLL 1299300004446', 'HTSG A/G CAPITAMALL', '2000036708']",4869.16,Debit,31896.14,False,False
125,14/01,"['Inward DR - GIRO', 'COLL 201724048H', 'CPF', 'BIZ']",3212.0,Debit,28684.14,False,False
126,14/01,"['Inward DR - GIRO', 'COLL 1296200000065', 'JTPL AVG-INFINITY MA', '2000004121']",2013.04,Debit,26671.1,False,False
127,14/01,"['Cheque Withdrawal', '0294050']",270.0,Debit,26401.1,False,False
128,14/01,"['Cheque Withdrawal', '0294051']",230.0,Debit,26171.1,False,False
129,14/01,"['Bulk Cash', '128 9936106']",10000.0,Credit,36171.1,False,False
130,15/01,"['Cheque Withdrawal', '0294047']",743.85,Debit,35427.25,False,False
131,15/01,"['Bulk Cash', '128 9929800']",10000.0,Credit,45427.25,False,False
132,16/01,"['Cheque Withdrawal', '0294054']",5720.0,Debit,39707.25,False,False
133,16/01,"['Cheque Withdrawal', '0294055']",7513.0,Debit,32194.25,False,False
134,16/01,"['Cheque Withdrawal', '0294058']",28.0,Debit,32166.25,False,False
135,17/01,"['Funds Transfer', 'mBK-Transfer']",10000.0,Credit,42166.25,False,False
136,20/01,"['Cheque Withdrawal', '0294052']",1258.8,Debit,40907.45,False,False
137,21/01,"['Inward DR - GIRO', 'COLL C3280406', 'SPH REIT DBST S/A (R', '11320']",58.59,Debit,40848.86,False,False
