,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
183,,['BALANCE B/F'],,,30404.83,False,False
184,03/02,"['Cheque Withdrawal', '0218326']",1600.0,Debit,28804.83,False,False
185,04/02,['Cheque Deposit'],1686.0,Credit,30490.83,False,False
186,05/02,"['Bulk Cash', '163 B811949']",4296.1,Credit,34786.93,False,False
187,06/02,['Cash 0218325'],2646.0,Debit,32140.93,False,False
188,06/02,"['Misc Debit', 'PMRBULKCASH/0120', 'PMRSG31012020101712', 'BULK CASH SERVICE']",50.0,Debit,32090.93,False,False
189,06/02,"['Cheque Withdrawal', '0218316']",154.08,Debit,31936.85,False,False
190,06/02,"['Cheque Withdrawal', '0218322']",1000.0,Debit,30936.85,False,False
191,07/02,"['Bulk Cash', '163 B811951']",4986.1,Credit,35922.95,False,False
192,10/02,"['Inward CR - GIRO', 'OTHR Other', 'CARLSBERG SINGAPORE', '2001525660001']",579.6,Credit,36502.55,False,False
193,10/02,"['Cheque Withdrawal', '0218306']",713.05,Debit,35789.5,False,False
194,10/02,"['Cheque Withdrawal', '0218320']",443.15,Debit,35346.35,False,False
195,10/02,"['Cheque Withdrawal', '0218324']",1404.92,Debit,33941.43,False,False
196,11/02,"['Cheque Withdrawal', '0218319']",911.13,Debit,33030.3,False,False
197,11/02,"['Cheque Withdrawal', '0218321']",786.54,Debit,32243.76,False,False
198,11/02,"['Cheque Withdrawal', '0218323']",1365.3,Debit,30878.46,False,False
199,11/02,"['Cheque Withdrawal', '0218327']",2000.0,Debit,28878.46,False,False
200,13/02,"['Bulk Cash', '163 B811952']",10370.6,Credit,39249.06,False,False
201,17/02,"['Inward DR - GIRO', 'COLL 533188566', 'CPF', 'BFWL']",2330.0,Debit,36919.06,False,False
202,17/02,"['Inward DR - GIRO', 'COLL 53318856C', 'CPF', 'BIZ']",2211.5,Debit,34707.56,False,False
203,17/02,['Cheque Deposit'],64.57,Credit,34772.13,False,False
204,19/02,"['Bulk Cash', '163 B171114']",6839.5,Credit,41611.63,False,False
205,20/02,"['Cheque Withdrawal', '0218318']",1097.62,Debit,40514.01,False,False
206,20/02,"['Cheque Withdrawal', '0218346']",91.0,Debit,40423.01,False,False
207,20/02,"['Cheque Withdrawal', '0218348']",348.19,Debit,40074.82,False,False
208,20/02,"['Cheque Withdrawal', '0218349']",106.67,Debit,39968.15,False,False
209,21/02,"['Cheque Withdrawal', '0218328']",15000.0,Debit,24968.15,False,False
210,24/02,"['Cheque Withdrawal', '0218334']",592.25,Debit,24375.9,False,False
211,24/02,"['Cheque Withdrawal', '0218335']",1000.0,Debit,23375.9,False,False
212,24/02,"['Cheque Withdrawal', '0218336']",102.72,Debit,23273.18,False,False
213,25/02,"['Cheque Withdrawal', '0218314']",74.9,Debit,23198.28,False,False
214,25/02,"['Cheque Withdrawal', '0218315']",90.0,Debit,23108.28,False,False
215,25/02,"['Cheque Withdrawal', '0218330']",1271.16,Debit,21837.12,False,False
216,25/02,"['Cheque Withdrawal', '0218331']",471.65,Debit,21365.47,False,False
217,25/02,"['Cheque Withdrawal', '0218341']",750.94,Debit,20614.53,False,False
218,25/02,"['Cheque Withdrawal', '0218342']",90.0,Debit,20524.53,False,False
219,25/02,"['Cheque Withdrawal', '0218345']",74.9,Debit,20449.63,False,False
220,26/02,"['Cheque Withdrawal', '0218344']",1045.28,Debit,18404.35,False,True
221,27/02,"['Cheque Withdrawal', '0218301']",267.5,Credit,19136.85,False,True
222,27/02,"['Cheque Withdrawal', '0218329']",267.5,Debit,18869.35,False,False
223,27/02,"['Cheque Withdrawal', '0218332']",136.96,Debit,18732.39,False,False
224,27/02,"['Cheque Withdrawal', '0218337']",337.87,Debit,18394.52,False,False
225,27/02,"['Cheque Withdrawal', '0218338']",473.49,Debit,17921.03,False,False
226,27/02,"['Cheque Withdrawal', '0218347']",267.5,Debit,17653.53,False,False
227,27/02,"['Cheque Withdrawal', '0218350']",84.0,Debit,17569.53,False,False
228,27/02,"['Cheque Withdrawal', '0218352']",1600.0,Debit,15969.53,False,False
229,28/02,"['Cheque Withdrawal', '0218333']",300.25,Debit,15669.28,False,False
230,28/02,"['Bulk Cash', '163 B171116']",7140.4,Credit,22809.68,False,False
231,29/02,['Cheque Charges'],4.5,Debit,22805.18,False,False
232,,['Total Withdrawals'],,,43562.52,False,False
