,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
40,05/11,"['INTERBANK GIRO', 'Bank Of China Singapore Branch Card', '20191105BKCHSGSGBBP0697661', 'OTHER']",983.32,Credit,25717.41,False,False
41,05/11,"['INTERBANK GIRO', 'Bank Of China Singapore Branch Card', '20191105BKCHSGSGBBP0697814', 'OTHER']",702.23,Credit,26419.64,False,False
42,05/11,"['CHEQUE', '9000443']",299.6,Debit,26120.04,False,False
43,05/11,"['CHEQUE', '0000473']",3998.5,Debit,22121.54,False,False
44,05/11,"['CHEQUE', '0000474']",628.91,Debit,21492.63,False,False
45,06/11,"['REMITTANCE TRANSFER OF FUNDS.', 'RTF EBACT91 105395703', '0016RF7383108', 'GULSU YING', 'SGD 1614.4']",1614.4,Debit,19878.23,False,False
46,06/11,"['FAST PAYMENT', 'EBGPP91105425090', 'EBGPP91105425090', 'OCBC:5532116026:IDEAL', 'SALARY PAYMENT', 'SGD 939.5']",939.5,Debit,18938.73,False,False
47,06/11,"['FAST PAYMENT', 'EBGPP91105425042', 'EBGPP91 105425042', 'OCBC:557839701001:IDEAL', 'SALARY PAYMENT', 'SGD 2491']",2491.0,Debit,16447.73,False,False
48,06/11,"['SERVICE CHARGE FOR FAST', 'PAYMENT', 'EBGPP91105425042', 'EBGPP91 105425042', '557839701001 :IDEAL', 'SALARY PAYMENT', 'SGD 2491']",0.5,Debit,16447.23,False,False
49,06/11,"['SERVICE CHARGE FOR FAST', 'PAYMENT', 'EBGPP91105425090', 'EBGPP91105425090', '5532116026:IDEAL', 'SALARY PAYMENT', 'SGD 939.5']",0.5,Debit,16446.73,False,False
50,06/11,"['REMITTANCE TRANSFER OF FUNDS', 'RTF EBACT91105395582', '0016RF7383106', 'KOH CHONG PENG', 'SGD 1850.14']",1850.14,Debit,14596.59,False,False
51,06/11,"['REMITTANCE TRANSFER OF FUNDS', 'RTF EBACT91105395736', '0016RF7383107', 'NGUYEN TH! HANH', 'SGD 880']",880.0,Debit,13716.59,False,False
52,06/11,"['REMITTANCE TRANSFER OF FUNDS', 'RTF EBACT91105395844', '0016RF7383109', 'CHUA JIA XIN', 'SGD 1463.66']",1463.66,Debit,12252.93,False,False
53,06/11,"['FAST PAYMENT', '713NUO408600 NUODLE PTE LTD', 'API2019110606344483', 'OTHER', 'GPAY NETWORK (S) PTE. LTD.', 'SGD 20.1']",20.1,Credit,12273.03,False,False
